transaction_id,merchant_id,product_id,amount,transaction_date,payment_mode,card_type
TXN05142,M003,P1747,4665,19-06-2023,UPI,Visa
TXN05143,M003,P4966,2514,28-04-2023,UPI,Master
TXN05144,M002,P1801,4215,13-01-2023,Card,Visa
TXN05145,M002,P3750,345,20-01-2023,UPI,Master
TXN05146,M001,P4918,4994,19-04-2023,UPI,NA
TXN05147,M001,P1567,3634,12-12-2023,Card,NA
TXN05148,M003,P3301,4984,12-01-2023,UPI,Master
TXN05149,M003,P1303,3790,24-02-2023,Card,Amex
TXN05150,M002,P4687,4161,14-07-2023,Cash,Amex
TXN05151,M002,P4533,1711,22-11-2023,Cash,Amex
TXN05152,M003,P2489,1486,14-05-2023,Cash,Amex
TXN05153,M001,P0141,3323,15-05-2023,UPI,Visa
TXN05154,M003,P0157,578,06-04-2023,UPI,NA
TXN05155,M002,P1209,2956,21-05-2023,Card,NA
TXN05156,M002,P2588,2627,25-02-2023,Cash,Visa
TXN05157,M001,P3732,2020,15-09-2023,Cash,Master
TXN05158,M003,P1594,4905,28-10-2023,Cash,Master
TXN05159,M003,P2103,4180,22-01-2023,Cash,NA
TXN05160,M001,P4712,1991,17-04-2023,Card,Visa
TXN05161,M001,P3815,3738,01-12-2023,UPI,Visa
TXN05162,M002,P4750,1445,09-01-2023,Cash,Visa
TXN05163,M003,P2670,1467,03-01-2023,Cash,Amex
TXN05164,M002,P2003,1072,30-06-2023,UPI,Visa
TXN05165,M003,P2748,4637,18-08-2023,Cash,NA
TXN05166,M003,P1921,3627,06-12-2023,UPI,Amex
TXN05167,M001,P2820,1858,22-10-2023,UPI,Visa
TXN05168,M001,P4541,1107,21-10-2023,Cash,Amex
TXN05169,M002,P0096,3702,25-08-2023,Cash,NA
TXN05170,M002,P2307,3316,04-04-2023,UPI,Amex
TXN05171,M002,P4165,3473,06-08-2023,Card,Visa
TXN05172,M003,P4954,3101,13-09-2023,Cash,Visa
TXN05173,M001,P1586,3594,22-12-2023,Card,Visa
TXN05174,M003,P1015,594,05-09-2023,Card,Master
TXN05175,M002,P0137,3249,25-09-2023,Card,NA
TXN05176,M003,P3222,4059,23-02-2023,UPI,Visa
TXN05177,M001,P2382,4674,13-05-2023,UPI,Master
TXN05178,M001,P3242,3027,25-01-2023,UPI,Amex
TXN05179,M001,P0428,591,02-04-2023,UPI,NA
TXN05180,M002,P1164,1525,12-08-2023,Cash,Master
TXN05181,M001,P4735,3630,17-11-2023,UPI,Visa
TXN05182,M002,P3776,4427,25-04-2023,Cash,NA
TXN05183,M002,P2983,2337,12-05-2023,UPI,Master
TXN05184,M002,P0554,131,07-03-2023,Cash,Master
TXN05185,M003,P1990,4149,19-08-2023,Cash,Master
TXN05186,M001,P4041,238,29-05-2023,Cash,Master
TXN05187,M003,P2469,2674,02-05-2023,Cash,NA
TXN05188,M002,P2692,484,13-06-2023,UPI,NA
TXN05189,M003,P3433,2463,12-07-2023,Card,Amex
TXN05190,M001,P1669,1837,04-08-2023,Cash,Visa
TXN05191,M003,P4746,4736,01-10-2023,UPI,Visa
TXN05192,M002,P0704,3118,05-10-2023,Cash,Amex
TXN05193,M001,P0714,3245,26-01-2023,Card,Amex
TXN05194,M003,P0611,4239,17-09-2023,Card,Amex
TXN05195,M001,P2893,1158,27-08-2023,UPI,NA
TXN05196,M001,P2821,4857,20-12-2023,Card,Amex
TXN05197,M001,P1565,2869,07-04-2023,Cash,Visa
TXN05198,M001,P2159,721,08-07-2023,Cash,Visa
TXN05199,M001,P4513,2440,03-09-2023,Cash,Amex
TXN05200,M003,P2138,115,30-01-2023,Card,Master
TXN05201,M003,P1493,3231,18-06-2023,UPI,Visa
TXN05202,M003,P0980,4604,30-01-2023,UPI,Visa
TXN05203,M002,P3873,4193,02-08-2023,Card,Master
TXN05204,M003,P2131,374,19-02-2023,UPI,Master
TXN05205,M002,P1743,4301,15-06-2023,Cash,Master
TXN05206,M003,P3895,2652,26-03-2023,UPI,Amex
TXN05207,M002,P0379,2805,01-07-2023,Card,Visa
TXN05208,M001,P4287,2084,24-12-2023,Cash,Visa
TXN05209,M003,P3401,4947,09-05-2023,UPI,Master
TXN05210,M003,P4235,2264,19-05-2023,Card,Amex
TXN05211,M002,P0142,1127,04-08-2023,UPI,Visa
TXN05212,M002,P3406,3815,05-02-2023,Card,Visa
TXN05213,M002,P1842,921,05-03-2023,Cash,Visa
TXN05214,M001,P4894,128,27-10-2023,Card,Visa
TXN05215,M003,P3769,4337,12-03-2023,UPI,NA
TXN05216,M003,P2498,3148,27-12-2023,Cash,Amex
TXN05217,M002,P1586,4287,20-06-2023,UPI,Visa
TXN05218,M001,P3436,4570,17-12-2023,Card,Master
TXN05219,M003,P4726,1829,15-08-2023,Cash,Amex
TXN05220,M002,P0941,1678,21-09-2023,Card,Amex
TXN05221,M001,P1778,2814,03-01-2023,UPI,Master
TXN05222,M003,P3638,3601,03-04-2023,Card,NA
TXN05223,M002,P0472,356,18-01-2023,UPI,Master
TXN05224,M002,P0471,3966,30-08-2023,UPI,Visa
TXN05225,M003,P2355,3367,18-06-2023,Card,Visa
TXN05226,M001,P3496,196,11-01-2023,Cash,NA
TXN05227,M002,P4740,3137,23-10-2023,Cash,NA
TXN05228,M002,P3165,1658,11-11-2023,UPI,Master
TXN05229,M003,P0767,2101,06-10-2023,UPI,Amex
TXN05230,M001,P2651,3415,31-03-2023,Card,Visa
TXN05231,M001,P3586,4495,08-08-2023,Card,Visa
TXN05232,M001,P0114,1038,26-07-2023,UPI,Amex
TXN05233,M003,P2358,4199,21-08-2023,UPI,Amex
TXN05234,M002,P0320,1037,18-12-2023,Card,Master
TXN05235,M001,P2754,4638,07-06-2023,UPI,Master
TXN05236,M002,P1200,1292,29-08-2023,Card,Amex
TXN05237,M003,P1352,4775,02-04-2023,UPI,Master
TXN05238,M002,P4139,973,30-08-2023,Card,Visa
TXN05239,M001,P2336,3704,14-05-2023,Card,Master
TXN05240,M003,P3007,4907,09-03-2023,Card,Amex
TXN05241,M002,P4740,517,30-06-2023,Card,Amex
TXN05242,M001,P3143,4966,28-10-2023,Card,Amex
TXN05243,M003,P4616,4776,19-11-2023,Card,Master
TXN05244,M001,P0634,4729,03-02-2023,Card,Visa
TXN05245,M003,P4169,782,07-09-2023,Card,NA
TXN05246,M001,P0633,3001,25-09-2023,Card,Visa
TXN05247,M003,P2587,1234,14-11-2023,Card,Visa
TXN05248,M001,P0027,1913,18-09-2023,UPI,NA
TXN05249,M001,P4619,1860,14-07-2023,Cash,Master
TXN05250,M002,P3438,3267,06-06-2023,UPI,Master
TXN05251,M001,P0919,1743,10-08-2023,UPI,Master
TXN05252,M002,P1847,1463,09-05-2023,Card,Amex
TXN05253,M003,P2444,4699,03-08-2023,Cash,Master
TXN05254,M003,P1319,155,02-09-2023,Cash,NA
TXN05255,M001,P3346,3876,02-01-2023,Cash,Master
TXN05256,M001,P3734,3336,18-01-2023,UPI,Master
TXN05257,M001,P0711,4181,01-07-2023,Cash,Master
TXN05258,M001,P1987,252,14-12-2023,Card,NA
TXN05259,M002,P4264,451,15-04-2023,UPI,Amex
TXN05260,M001,P3090,1963,04-08-2023,UPI,NA
TXN05261,M001,P2077,3691,21-05-2023,Cash,Master
TXN05262,M001,P1949,4562,23-04-2023,Card,Visa
TXN05263,M003,P1103,3815,23-05-2023,UPI,Master
TXN05264,M001,P4270,3278,21-03-2023,Cash,Amex
TXN05265,M002,P1949,4993,24-11-2023,Cash,Master
TXN05266,M001,P3532,1868,01-11-2023,Card,NA
TXN05267,M001,P3293,3797,16-12-2023,Cash,NA
TXN05268,M001,P4374,3418,06-12-2023,Card,NA
TXN05269,M001,P2425,4447,13-11-2023,Cash,NA
TXN05270,M002,P1709,1871,24-10-2023,Card,Master
TXN05271,M003,P2443,508,15-09-2023,UPI,Master
TXN05272,M003,P1070,1944,26-01-2023,Card,Master
TXN05273,M003,P1525,2939,30-06-2023,Card,NA
TXN05274,M002,P2918,2851,02-10-2023,Cash,Visa
TXN05275,M001,P1066,4099,20-08-2023,Cash,Amex
TXN05276,M003,P0035,2012,06-08-2023,UPI,Master
TXN05277,M001,P2815,3603,14-11-2023,Card,Visa
TXN05278,M001,P0764,4726,08-06-2023,Card,Visa
TXN05279,M002,P0118,4466,23-03-2023,Card,Amex
TXN05280,M002,P1312,1801,28-11-2023,Cash,NA
TXN05281,M002,P3812,2184,09-11-2023,Card,Visa
TXN05282,M001,P2736,3926,17-11-2023,Card,NA
TXN05283,M002,P1079,4783,09-09-2023,UPI,NA
TXN05284,M002,P3714,4747,09-12-2023,Card,NA
TXN05285,M002,P2851,3104,21-01-2023,Card,NA
TXN05286,M001,P1096,2070,15-07-2023,Card,Master
TXN05287,M002,P1091,4619,06-07-2023,UPI,NA
TXN05288,M003,P3532,623,19-06-2023,Card,Amex
TXN05289,M002,P2925,2235,13-10-2023,Card,Amex
TXN05290,M003,P2668,2066,19-04-2023,Card,Amex
TXN05291,M002,P4086,1825,01-03-2023,Card,NA
TXN05292,M002,P0223,4199,02-09-2023,Cash,Amex
TXN05293,M001,P0346,1261,08-01-2023,UPI,Visa
TXN05294,M003,P4463,887,18-04-2023,UPI,Master
TXN05295,M002,P3763,482,25-02-2023,UPI,Visa
TXN05296,M001,P2080,4351,02-09-2023,UPI,NA
TXN05297,M002,P2841,3268,17-04-2023,Card,NA
TXN05298,M001,P4539,2650,26-04-2023,UPI,Master
TXN05299,M003,P4540,2724,17-04-2023,Card,Visa
TXN05300,M003,P3340,1057,10-06-2023,Cash,Master
TXN05301,M003,P1385,4545,13-03-2023,UPI,Master
TXN05302,M001,P1952,4967,14-12-2023,Card,NA
TXN05303,M002,P1478,815,24-02-2023,UPI,Master
TXN05304,M003,P4968,173,19-05-2023,UPI,Visa
TXN05305,M001,P0814,2246,16-04-2023,UPI,Visa
TXN05306,M003,P3073,4396,14-08-2023,UPI,NA
TXN05307,M001,P0290,354,30-11-2023,UPI,Master
TXN05308,M003,P0768,3035,09-09-2023,Cash,NA
TXN05309,M002,P2110,3522,27-09-2023,Card,Master
TXN05310,M003,P1564,3210,29-03-2023,UPI,NA
TXN05311,M003,P3409,3902,07-05-2023,Cash,NA
TXN05312,M003,P3950,3075,02-03-2023,Cash,Master
TXN05313,M001,P0250,3656,22-02-2023,UPI,NA
TXN05314,M003,P3517,2388,22-07-2023,UPI,NA
TXN05315,M001,P4341,2577,24-07-2023,Cash,NA
TXN05316,M001,P1048,4753,19-09-2023,Cash,Master
TXN05317,M002,P3944,2488,02-03-2023,UPI,Visa
TXN05318,M003,P2298,265,14-06-2023,Cash,Visa
TXN05319,M001,P4441,3837,16-01-2023,Cash,Visa
TXN05320,M001,P4431,1110,21-02-2023,UPI,Master
TXN05321,M003,P0797,4649,04-05-2023,UPI,Master
TXN05322,M003,P4395,2381,13-11-2023,Card,NA
TXN05323,M001,P3401,3943,24-10-2023,UPI,Amex
TXN05324,M001,P0323,3007,15-08-2023,UPI,NA
TXN05325,M003,P1454,1568,15-11-2023,UPI,Master
TXN05326,M001,P1751,4476,20-08-2023,Card,Amex
TXN05327,M003,P2343,1656,01-08-2023,Cash,Visa
TXN05328,M001,P0495,4248,22-07-2023,UPI,Visa
TXN05329,M002,P1783,1429,27-12-2023,Card,NA
TXN05330,M002,P0480,917,04-10-2023,Card,Master
TXN05331,M003,P3954,897,28-11-2023,Card,Amex
TXN05332,M002,P1612,495,19-11-2023,Card,Amex
TXN05333,M002,P3017,111,15-09-2023,Cash,Master
TXN05334,M002,P4953,4187,20-10-2023,UPI,Master
TXN05335,M001,P2038,3182,06-05-2023,Cash,Master
TXN05336,M001,P4874,4190,31-08-2023,Cash,Amex
TXN05337,M002,P3945,137,06-08-2023,UPI,Visa
TXN05338,M001,P4053,252,03-09-2023,Card,Visa
TXN05339,M001,P1155,1975,31-03-2023,Cash,Amex
TXN05340,M002,P3497,2322,31-07-2023,Card,Master
TXN05341,M003,P2962,2186,11-05-2023,Cash,NA
TXN05342,M001,P1841,1649,14-12-2023,UPI,Amex
TXN05343,M003,P0001,4242,16-09-2023,UPI,Amex
TXN05344,M003,P1409,3823,07-06-2023,UPI,Amex
TXN05345,M002,P1857,2685,30-10-2023,Card,Master
TXN05346,M002,P0460,2162,20-03-2023,Cash,Master
TXN05347,M001,P2660,2862,20-03-2023,UPI,NA
TXN05348,M001,P3413,256,22-08-2023,Cash,Visa
TXN05349,M001,P2550,934,23-07-2023,Cash,Visa
TXN05350,M003,P4310,338,09-01-2023,UPI,Amex
TXN05351,M002,P1414,2035,26-08-2023,Cash,Visa
TXN05352,M003,P3914,2221,24-09-2023,UPI,Amex
TXN05353,M003,P4032,1986,04-08-2023,Cash,NA
TXN05354,M002,P2172,3900,11-08-2023,UPI,Amex
TXN05355,M003,P4914,245,21-09-2023,Cash,Visa
TXN05356,M003,P0448,1808,19-02-2023,Card,Amex
TXN05357,M003,P2256,3405,15-02-2023,Card,Visa
TXN05358,M001,P3332,685,10-02-2023,Cash,NA
TXN05359,M001,P1626,201,31-07-2023,Cash,NA
TXN05360,M002,P0363,249,26-05-2023,Card,Amex
TXN05361,M003,P2131,2885,03-07-2023,Card,Master
TXN05362,M003,P2184,1635,04-02-2023,Card,NA
TXN05363,M003,P4073,3633,04-01-2023,UPI,NA
TXN05364,M003,P4167,1428,09-08-2023,UPI,Visa
TXN05365,M001,P0546,4991,24-01-2023,Card,Visa
TXN05366,M003,P2448,4696,20-06-2023,UPI,Master
TXN05367,M003,P3122,4521,08-03-2023,Card,NA
TXN05368,M002,P2823,4973,21-04-2023,Cash,Master
TXN05369,M001,P0282,2280,18-08-2023,Card,Visa
TXN05370,M001,P2352,1645,16-11-2023,Card,Amex
TXN05371,M002,P3657,1419,19-03-2023,Cash,Master
TXN05372,M003,P4727,1271,10-12-2023,UPI,Amex
TXN05373,M002,P2642,4176,21-10-2023,Card,Visa
TXN05374,M002,P4269,1559,08-05-2023,Card,Master
TXN05375,M003,P2398,814,31-01-2023,Cash,Master
TXN05376,M002,P0333,1989,24-01-2023,Cash,Master
TXN05377,M003,P2868,3669,22-11-2023,UPI,NA
TXN05378,M001,P2063,2231,26-10-2023,Cash,Visa
TXN05379,M002,P2262,3004,05-07-2023,UPI,Master
TXN05380,M002,P3240,4140,13-07-2023,Card,Master
TXN05381,M001,P0411,1781,12-01-2023,Cash,NA
TXN05382,M002,P4983,1080,12-03-2023,UPI,Visa
TXN05383,M002,P1690,4631,19-06-2023,Card,NA
TXN05384,M001,P1520,4747,31-01-2023,Cash,Amex
TXN05385,M002,P3557,4882,03-05-2023,Card,Master
TXN05386,M003,P4975,913,14-09-2023,Cash,NA
TXN05387,M003,P1272,1776,02-03-2023,UPI,Amex
TXN05388,M003,P0680,2898,12-09-2023,Cash,Master
TXN05389,M002,P1864,3562,12-08-2023,Cash,NA
TXN05390,M002,P0520,1577,19-04-2023,Cash,Master
TXN05391,M002,P3221,619,01-07-2023,Cash,NA
TXN05392,M002,P3293,1588,10-10-2023,UPI,Amex
TXN05393,M003,P0261,1151,11-04-2023,Cash,Master
TXN05394,M002,P1179,2680,13-09-2023,UPI,NA
TXN05395,M003,P4043,3139,01-08-2023,UPI,Master
TXN05396,M002,P2553,2938,17-01-2023,Cash,Master
TXN05397,M003,P1495,3332,16-12-2023,UPI,Visa
TXN05398,M001,P0555,1816,22-07-2023,Cash,Master
TXN05399,M002,P1725,2955,28-06-2023,Card,Amex
TXN05400,M001,P3098,4099,03-10-2023,Cash,NA
TXN05401,M002,P4617,1194,30-07-2023,Card,Master
TXN05402,M001,P2993,1049,23-04-2023,Cash,Visa
TXN05403,M001,P3716,4057,12-02-2023,Cash,NA
TXN05404,M001,P2417,4024,27-03-2023,UPI,Visa
TXN05405,M002,P1367,3754,31-12-2023,UPI,Visa
TXN05406,M002,P2594,1330,17-08-2023,Card,Master
TXN05407,M002,P4092,2719,26-08-2023,Cash,Amex
TXN05408,M003,P1088,2216,22-08-2023,UPI,NA
TXN05409,M003,P2719,1992,07-08-2023,Cash,NA
TXN05410,M002,P1028,3303,04-04-2023,Cash,NA
TXN05411,M003,P1833,3150,16-04-2023,Cash,NA
TXN05412,M001,P2787,967,23-09-2023,Card,NA
TXN05413,M003,P2362,3276,11-03-2023,Card,Visa
TXN05414,M002,P3549,2114,22-03-2023,Card,NA
TXN05415,M003,P2380,939,01-01-2024,Cash,Master
TXN05416,M001,P0385,2524,22-06-2023,Cash,Master
TXN05417,M003,P1054,4501,24-03-2023,UPI,Amex
TXN05418,M001,P1513,354,24-08-2023,Card,Amex
TXN05419,M001,P4539,1275,30-08-2023,Cash,Amex
TXN05420,M001,P4657,474,26-09-2023,UPI,Amex
TXN05421,M003,P3652,2047,10-08-2023,Cash,NA
TXN05422,M002,P4149,4388,18-10-2023,Card,Visa
TXN05423,M002,P2876,2815,16-06-2023,Card,Visa
TXN05424,M003,P3714,4959,03-10-2023,Card,NA
TXN05425,M002,P2005,2432,08-08-2023,Card,Amex
TXN05426,M002,P4166,3647,13-12-2023,Card,Amex
TXN05427,M003,P4198,3154,22-06-2023,Cash,Visa
TXN05428,M002,P2315,355,04-06-2023,Cash,NA
TXN05429,M002,P0253,3795,22-08-2023,UPI,Amex
TXN05430,M001,P2382,1161,06-04-2023,Cash,Amex
TXN05431,M002,P4605,703,20-12-2023,Cash,Amex
TXN05432,M002,P3497,873,01-01-2024,UPI,Amex
TXN05433,M002,P3555,4829,26-09-2023,UPI,Amex
TXN05434,M002,P0822,193,23-02-2023,Cash,Master
TXN05435,M002,P4183,3293,22-04-2023,UPI,Visa
TXN05436,M002,P1232,3361,27-07-2023,Card,Amex
TXN05437,M003,P3861,1140,19-09-2023,Cash,NA
TXN05438,M003,P4660,946,10-02-2023,Card,Master
TXN05439,M002,P3144,3974,08-12-2023,Cash,Visa
TXN05440,M002,P1705,740,04-03-2023,Cash,Master
TXN05441,M002,P1908,111,10-01-2023,UPI,NA
TXN05442,M003,P3579,2784,25-03-2023,Card,Amex
TXN05443,M001,P4399,3301,19-02-2023,UPI,Master
TXN05444,M002,P4786,4686,05-05-2023,UPI,NA
TXN05445,M001,P0592,3021,24-10-2023,UPI,NA
TXN05446,M002,P3414,3594,16-01-2023,Cash,Amex
TXN05447,M002,P1019,2538,27-03-2023,Card,Amex
TXN05448,M002,P2373,1180,26-03-2023,Card,Amex
TXN05449,M002,P3167,4369,01-09-2023,Card,Amex
TXN05450,M001,P3465,2718,23-08-2023,UPI,Master
TXN05451,M003,P1122,129,26-07-2023,Cash,Master
TXN05452,M001,P2144,4409,28-08-2023,Card,NA
TXN05453,M003,P3941,3028,08-03-2023,UPI,NA
TXN05454,M002,P0903,1283,06-06-2023,Cash,NA
TXN05455,M003,P4742,1385,16-10-2023,Card,Amex
TXN05456,M003,P3879,415,05-10-2023,UPI,Visa
TXN05457,M003,P2303,4688,30-04-2023,Cash,Amex
TXN05458,M003,P1137,3002,07-10-2023,Card,NA
TXN05459,M002,P0599,577,28-07-2023,UPI,Amex
TXN05460,M003,P1888,4952,09-03-2023,Card,NA
TXN05461,M001,P4908,2603,04-03-2023,Card,Visa
TXN05462,M003,P2931,2952,05-11-2023,UPI,Master
TXN05463,M003,P3092,2299,08-06-2023,Cash,NA
TXN05464,M003,P4557,4268,15-06-2023,UPI,Amex
TXN05465,M001,P1220,3097,10-12-2023,Card,Master
TXN05466,M002,P2771,2624,20-01-2023,UPI,Amex
TXN05467,M002,P0912,2616,04-07-2023,Card,Amex
TXN05468,M003,P0062,4355,07-10-2023,Card,Amex
TXN05469,M003,P3957,1714,22-02-2023,Cash,Amex
TXN05470,M003,P4677,3917,06-12-2023,UPI,Amex
TXN05471,M002,P0593,113,01-03-2023,UPI,Amex
TXN05472,M003,P2485,685,19-10-2023,UPI,Master
TXN05473,M003,P0951,1379,17-10-2023,Card,Visa
TXN05474,M002,P0234,2319,07-05-2023,Cash,NA
TXN05475,M003,P2041,2842,30-05-2023,Cash,NA
TXN05476,M003,P1146,2324,10-10-2023,Cash,Master
TXN05477,M001,P3949,2252,27-09-2023,Cash,Master
TXN05478,M001,P2165,885,03-12-2023,Cash,NA
TXN05479,M003,P0074,1498,21-12-2023,Cash,Visa
TXN05480,M002,P2342,1620,25-06-2023,UPI,NA
TXN05481,M003,P4954,438,21-04-2023,UPI,Amex
TXN05482,M003,P2931,3465,15-09-2023,UPI,Visa
TXN05483,M002,P0618,506,07-02-2023,UPI,Visa
TXN05484,M001,P3846,2601,01-01-2024,Cash,Amex
TXN05485,M002,P2385,4178,03-07-2023,Card,Visa
TXN05486,M003,P4355,1528,30-08-2023,Card,Visa
TXN05487,M003,P0773,4295,19-07-2023,Card,Amex
TXN05488,M001,P1799,209,29-08-2023,UPI,Amex
TXN05489,M003,P2572,4986,23-06-2023,Card,Visa
TXN05490,M003,P3313,4708,13-10-2023,UPI,Master
TXN05491,M002,P4882,2286,22-03-2023,Cash,Visa
TXN05492,M002,P1014,200,18-03-2023,UPI,Amex
TXN05493,M002,P4464,2431,18-08-2023,Card,Amex
TXN05494,M001,P3552,2603,26-12-2023,Card,Master
TXN05495,M002,P1210,3776,10-06-2023,Card,Visa
TXN05496,M003,P4935,2724,09-01-2023,UPI,Amex
TXN05497,M001,P3085,3737,01-09-2023,UPI,Master
TXN05498,M002,P2368,2788,07-10-2023,Cash,Master
TXN05499,M003,P3417,2127,02-06-2023,Cash,Amex
TXN05500,M001,P1714,2805,07-07-2023,Card,Amex
TXN05501,M002,P0799,2783,12-10-2023,Card,Amex
TXN05502,M002,P2709,3687,27-04-2023,Cash,Master
TXN05503,M003,P0102,3187,13-01-2023,Cash,NA
TXN05504,M001,P0298,4537,21-02-2023,Cash,Visa
TXN05505,M001,P2544,1622,22-07-2023,Cash,Visa
TXN05506,M003,P0355,2975,17-08-2023,UPI,Amex
TXN05507,M002,P1395,3999,23-10-2023,Cash,Master
TXN05508,M001,P1859,2424,04-03-2023,Cash,NA
TXN05509,M002,P1174,2449,11-09-2023,Card,Master
TXN05510,M003,P4948,2243,23-02-2023,UPI,NA
TXN05511,M002,P3830,2428,13-03-2023,Cash,Visa
TXN05512,M003,P1102,2489,06-11-2023,UPI,Master
TXN05513,M002,P3897,892,30-01-2023,Card,Amex
TXN05514,M002,P3554,904,27-10-2023,Cash,Visa
TXN05515,M003,P4868,3831,08-10-2023,Cash,Master
TXN05516,M003,P4882,375,16-09-2023,Cash,Amex
TXN05517,M002,P1693,3321,17-01-2023,Cash,Master
TXN05518,M002,P3128,1385,13-04-2023,Cash,NA
TXN05519,M002,P3302,1097,28-03-2023,Cash,NA
TXN05520,M001,P4544,4399,09-04-2023,UPI,Master
TXN05521,M002,P2597,1146,13-05-2023,UPI,Amex
TXN05522,M001,P2660,692,15-08-2023,Card,Master
TXN05523,M001,P1060,1580,31-12-2023,Card,Visa
TXN05524,M001,P3470,2478,22-08-2023,UPI,Visa
TXN05525,M002,P2350,779,16-10-2023,Card,Amex
TXN05526,M002,P0189,4941,05-05-2023,Cash,Amex
TXN05527,M002,P3796,168,28-11-2023,UPI,Visa
TXN05528,M001,P3526,659,25-05-2023,Cash,Visa
TXN05529,M003,P1426,1414,23-10-2023,UPI,Visa
TXN05530,M001,P4956,1850,06-06-2023,Cash,Amex
TXN05531,M002,P3853,1992,22-09-2023,UPI,Amex
TXN05532,M002,P1921,1542,23-06-2023,Cash,Amex
TXN05533,M003,P1574,4332,15-12-2023,UPI,Visa
TXN05534,M001,P2062,1983,15-01-2023,UPI,Amex
TXN05535,M001,P0584,3664,09-07-2023,UPI,NA
TXN05536,M001,P4772,2786,04-03-2023,Cash,Master
TXN05537,M001,P2247,2398,03-09-2023,UPI,Master
TXN05538,M002,P1424,1962,02-01-2023,UPI,Master
TXN05539,M003,P1769,3052,05-11-2023,Cash,Master
TXN05540,M001,P1965,438,23-06-2023,Cash,NA
TXN05541,M003,P0103,2742,14-03-2023,Card,Visa
TXN05542,M003,P1421,2435,24-12-2023,Card,Visa
TXN05543,M003,P0233,4702,19-04-2023,Cash,Amex
TXN05544,M002,P3016,1886,15-11-2023,UPI,Master
TXN05545,M002,P3294,2696,02-11-2023,Card,NA
TXN05546,M002,P2477,2149,04-04-2023,Card,Master
TXN05547,M001,P4455,4713,30-09-2023,Cash,Amex
TXN05548,M001,P3521,1948,18-07-2023,UPI,Visa
TXN05549,M001,P0958,3312,13-03-2023,UPI,Amex
TXN05550,M003,P3965,2362,09-01-2023,Cash,Master
TXN05551,M001,P4875,3744,17-09-2023,Card,NA
TXN05552,M001,P0390,1620,17-08-2023,UPI,Visa
TXN05553,M002,P2918,3234,15-01-2023,Cash,Amex
TXN05554,M003,P1441,1603,26-01-2023,Cash,Master
TXN05555,M002,P4227,1617,12-08-2023,UPI,Visa
TXN05556,M003,P2619,2035,07-06-2023,UPI,Amex
TXN05557,M002,P4953,4428,05-02-2023,Cash,Visa
TXN05558,M003,P0685,3398,30-09-2023,UPI,Visa
TXN05559,M002,P0111,4442,01-08-2023,UPI,Visa
TXN05560,M001,P4202,977,23-06-2023,Cash,Master
TXN05561,M002,P2942,3755,19-04-2023,UPI,Amex
TXN05562,M002,P1527,4079,17-08-2023,Card,NA
TXN05563,M001,P0151,855,07-05-2023,Card,Master
TXN05564,M003,P2518,1964,21-05-2023,Card,NA
TXN05565,M003,P0541,4425,19-07-2023,Card,NA
TXN05566,M001,P2492,3923,02-10-2023,Cash,Master
TXN05567,M002,P1257,1550,20-10-2023,UPI,Master
TXN05568,M003,P1667,1212,18-03-2023,Card,Visa
TXN05569,M003,P0398,2352,02-06-2023,Card,Visa
TXN05570,M003,P4681,2468,22-06-2023,Card,Amex
TXN05571,M001,P1128,2229,03-10-2023,Card,Amex
TXN05572,M002,P1921,825,26-08-2023,Cash,Amex
TXN05573,M001,P0631,1169,24-04-2023,Cash,Visa
TXN05574,M001,P0494,1992,10-03-2023,Card,Master
TXN05575,M003,P4270,1045,09-04-2023,Card,Visa
TXN05576,M003,P1326,3603,19-08-2023,Card,Master
TXN05577,M001,P2751,1938,24-03-2023,Card,Visa
TXN05578,M002,P1559,1503,26-03-2023,UPI,Amex
TXN05579,M003,P0320,1079,25-07-2023,Cash,Amex
TXN05580,M003,P1238,3068,31-10-2023,Card,Master
TXN05581,M003,P3446,3229,20-04-2023,Card,Amex
TXN05582,M001,P1875,3519,22-11-2023,UPI,Visa
TXN05583,M003,P2623,734,11-02-2023,Card,Amex
TXN05584,M001,P0021,470,10-11-2023,Card,Amex
TXN05585,M003,P0639,4270,16-07-2023,Cash,Visa
TXN05586,M001,P4481,3328,08-05-2023,Cash,Amex
TXN05587,M001,P0119,354,11-06-2023,Cash,Master
TXN05588,M001,P1803,4305,08-10-2023,Cash,Visa
TXN05589,M001,P2969,3586,26-08-2023,Cash,Amex
TXN05590,M003,P2425,2627,29-04-2023,Cash,Master
TXN05591,M002,P2816,1605,11-07-2023,UPI,Visa
TXN05592,M002,P4905,1353,27-12-2023,Card,Amex
TXN05593,M001,P4929,713,27-01-2023,Cash,NA
TXN05594,M001,P2158,3693,14-02-2023,UPI,NA
TXN05595,M003,P3989,411,11-07-2023,Card,Master
TXN05596,M001,P4718,3355,23-11-2023,Card,NA
TXN05597,M002,P0170,4712,24-08-2023,UPI,Amex
TXN05598,M001,P1992,533,23-07-2023,UPI,Amex
TXN05599,M002,P2485,360,06-05-2023,Cash,Master
TXN05600,M003,P2140,3922,13-07-2023,UPI,NA
TXN05601,M002,P4696,1394,11-08-2023,Card,Amex
TXN05602,M003,P1789,2099,04-08-2023,Cash,NA
TXN05603,M001,P1542,743,24-08-2023,UPI,Amex
TXN05604,M002,P4640,936,16-03-2023,Cash,Master
TXN05605,M001,P2668,1187,23-08-2023,Cash,NA
TXN05606,M003,P0455,4349,12-03-2023,Card,Amex
